Trial,Location,Lat,Lon,Year,rep,col,row,geno,yield
CM09,Coomalbidgup,-33.8,120.64,2009,2,10,29,g037,1.351
CM09,Coomalbidgup,-33.8,120.64,2009,1,1,22,g037,1.849
CM09,Coomalbidgup,-33.8,120.64,2009,1,2,5,g189,2.225
CM09,Coomalbidgup,-33.8,120.64,2009,2,10,17,g189,2.443
CM09,Coomalbidgup,-33.8,120.64,2009,2,8,34,g016,2.094
CM09,Coomalbidgup,-33.8,120.64,2009,1,4,19,g016,2.317
CM09,Coomalbidgup,-33.8,120.64,2009,2,10,3,g016,2.565
CM09,Coomalbidgup,-33.8,120.64,2009,1,1,19,g016,2.312
CM09,Coomalbidgup,-33.8,120.64,2009,2,8,22,g092,0.918
CM09,Coomalbidgup,-33.8,120.64,2009,1,4,10,g092,1.055
CM09,Coomalbidgup,-33.8,120.64,2009,2,8,8,g086,1.616
CM09,Coomalbidgup,-33.8,120.64,2009,1,2,26,g086,1.877
CM09,Coomalbidgup,-33.8,120.64,2009,1,4,32,g009,1.782
CM09,Coomalbidgup,-33.8,120.64,2009,1,2,29,g009,1.598
CM09,Coomalbidgup,-33.8,120.64,2009,1,3,21,g009,1.939
CM09,Coomalbidgup,-33.8,120.64,2009,2,9,30,g009,1.678
CM09,Coomalbidgup,-33.8,120.64,2009,2,9,6,g009,2.267
CM09,Coomalbidgup,-33.8,120.64,2009,2,10,15,g009,2.62
CM09,Coomalbidgup,-33.8,120.64,2009,2,7,32,g190,2.398
CM09,Coomalbidgup,-33.8,120.64,2009,1,2,2,g190,2.596
CM09,Coomalbidgup,-33.8,120.64,2009,2,8,17,g191,1.962
CM09,Coomalbidgup,-33.8,120.64,2009,1,5,29,g191,2.963
CM09,Coomalbidgup,-33.8,120.64,2009,1,6,11,g021,1.699
CM09,Coomalbidgup,-33.8,120.64,2009,2,7,18,g021,1.536
CM09,Coomalbidgup,-33.8,120.64,2009,2,9,34,g139,2.19
CM09,Coomalbidgup,-33.8,120.64,2009,1,3,18,g139,2.087
CM09,Coomalbidgup,-33.8,120.64,2009,2,11,30,g043,2.111
CM09,Coomalbidgup,-33.8,120.64,2009,1,5,4,g043,2.246
CM09,Coomalbidgup,-33.8,120.64,2009,2,9,24,g030,2.096
CM09,Coomalbidgup,-33.8,120.64,2009,1,1,23,g030,2.225
CM09,Coomalbidgup,-33.8,120.64,2009,2,12,19,g066,1.624
CM09,Coomalbidgup,-33.8,120.64,2009,1,1,26,g066,2.137
CM09,Coomalbidgup,-33.8,120.64,2009,1,4,13,g049,2.3
CM09,Coomalbidgup,-33.8,120.64,2009,2,12,25,g049,1.521
CM09,Coomalbidgup,-33.8,120.64,2009,1,2,30,g036,1.701
CM09,Coomalbidgup,-33.8,120.64,2009,2,8,25,g032,2.429
CM09,Coomalbidgup,-33.8,120.64,2009,1,1,34,g068,2.139
CM09,Coomalbidgup,-33.8,120.64,2009,2,9,17,g068,1.887
CM09,Coomalbidgup,-33.8,120.64,2009,2,11,19,g048,2
CM09,Coomalbidgup,-33.8,120.64,2009,1,6,21,g048,2.102
CM09,Coomalbidgup,-33.8,120.64,2009,1,3,28,g150,2.717
CM09,Coomalbidgup,-33.8,120.64,2009,2,7,5,g150,2.454
CM09,Coomalbidgup,-33.8,120.64,2009,1,3,12,g067,2.288
CM09,Coomalbidgup,-33.8,120.64,2009,2,11,1,g067,2.532
CM09,Coomalbidgup,-33.8,120.64,2009,2,9,23,g059,1.858
CM09,Coomalbidgup,-33.8,120.64,2009,1,2,3,g059,2.467
CM09,Coomalbidgup,-33.8,120.64,2009,2,10,13,g046,2.124
CM09,Coomalbidgup,-33.8,120.64,2009,1,3,26,g046,1.666
CM09,Coomalbidgup,-33.8,120.64,2009,2,11,3,g003,1.87
CM09,Coomalbidgup,-33.8,120.64,2009,1,1,14,g003,2.351
CM09,Coomalbidgup,-33.8,120.64,2009,1,4,30,g192,2.584
CM09,Coomalbidgup,-33.8,120.64,2009,2,9,2,g192,1.793
CM09,Coomalbidgup,-33.8,120.64,2009,1,5,33,g123,2.904
CM09,Coomalbidgup,-33.8,120.64,2009,2,10,4,g123,2.055
CM09,Coomalbidgup,-33.8,120.64,2009,1,4,28,g006,2.238
CM09,Coomalbidgup,-33.8,120.64,2009,1,1,27,g006,2.798
CM09,Coomalbidgup,-33.8,120.64,2009,2,10,11,g006,3.065
CM09,Coomalbidgup,-33.8,120.64,2009,2,8,15,g006,2.779
CM09,Coomalbidgup,-33.8,120.64,2009,2,8,29,g082,2.486
CM09,Coomalbidgup,-33.8,120.64,2009,1,6,2,g082,2.137
CM09,Coomalbidgup,-33.8,120.64,2009,1,3,29,g108,2.207
CM09,Coomalbidgup,-33.8,120.64,2009,2,7,15,g108,2.36
CM09,Coomalbidgup,-33.8,120.64,2009,2,10,18,g108,2.405
CM09,Coomalbidgup,-33.8,120.64,2009,1,2,14,g108,2.703
CM09,Coomalbidgup,-33.8,120.64,2009,2,8,16,g047,2.292
CM09,Coomalbidgup,-33.8,120.64,2009,1,6,8,g047,2.699
CM09,Coomalbidgup,-33.8,120.64,2009,1,1,25,g164,2.431
CM09,Coomalbidgup,-33.8,120.64,2009,2,8,12,g164,2.341
ER09,Eradu,-28.69,115.04,2009,2,12,11,g165,1.989
ER09,Eradu,-28.69,115.04,2009,1,6,15,g165,2.064
ER09,Eradu,-28.69,115.04,2009,2,8,20,g166,2.206
ER09,Eradu,-28.69,115.04,2009,2,12,31,g166,2.186
ER09,Eradu,-28.69,115.04,2009,1,4,8,g026,2.339
ER09,Eradu,-28.69,115.04,2009,2,11,32,g026,2.307
ER09,Eradu,-28.69,115.04,2009,1,1,2,g145,2.29
ER09,Eradu,-28.69,115.04,2009,2,9,19,g145,2.178
ER09,Eradu,-28.69,115.04,2009,2,8,22,g145,2.169
ER09,Eradu,-28.69,115.04,2009,1,5,17,g101,3.21
ER09,Eradu,-28.69,115.04,2009,2,10,7,g101,2.945
ER09,Eradu,-28.69,115.04,2009,2,12,6,g072,2.689
ER09,Eradu,-28.69,115.04,2009,1,6,30,g072,2.021
ER09,Eradu,-28.69,115.04,2009,2,8,19,g167,2.983
ER09,Eradu,-28.69,115.04,2009,1,6,25,g167,2.689
ER09,Eradu,-28.69,115.04,2009,1,4,4,g065,2.595
ER09,Eradu,-28.69,115.04,2009,2,12,28,g065,2.407
ER09,Eradu,-28.69,115.04,2009,2,7,3,g065,2.222
ER09,Eradu,-28.69,115.04,2009,1,6,19,g065,1.771
ER09,Eradu,-28.69,115.04,2009,1,4,19,g136,2.718
ER09,Eradu,-28.69,115.04,2009,2,11,34,g136,2.568
ER09,Eradu,-28.69,115.04,2009,2,7,20,g007,2.472
ER09,Eradu,-28.69,115.04,2009,2,8,10,g007,2.064
ER09,Eradu,-28.69,115.04,2009,2,8,4,g028,2.699
ER09,Eradu,-28.69,115.04,2009,1,3,19,g028,2.614
ER09,Eradu,-28.69,115.04,2009,2,8,28,g080,2.949
ER09,Eradu,-28.69,115.04,2009,1,5,6,g080,2.642
ER09,Eradu,-28.69,115.04,2009,1,5,29,g045,2.663
ER09,Eradu,-28.69,115.04,2009,1,1,12,g050,3.4
ER09,Eradu,-28.69,115.04,2009,1,3,13,g168,2.689
ER09,Eradu,-28.69,115.04,2009,2,11,29,g008,1.133
ER09,Eradu,-28.69,115.04,2009,1,3,6,g008,1.534
ER09,Eradu,-28.69,115.04,2009,1,5,12,g004,2.822
ER09,Eradu,-28.69,115.04,2009,2,8,11,g004,1.979
ER09,Eradu,-28.69,115.04,2009,1,4,30,g147,3.299
ER09,Eradu,-28.69,115.04,2009,1,1,15,g147,3.144
ER09,Eradu,-28.69,115.04,2009,2,9,13,g147,3.04
ER09,Eradu,-28.69,115.04,2009,1,4,2,g077,3.553
ER09,Eradu,-28.69,115.04,2009,1,2,20,g077,2.86
ER09,Eradu,-28.69,115.04,2009,1,4,17,g064,2.415
ER09,Eradu,-28.69,115.04,2009,1,6,12,g033,2.216
ER09,Eradu,-28.69,115.04,2009,2,9,9,g033,2.112
ER09,Eradu,-28.69,115.04,2009,2,9,25,g042,2.727
ER09,Eradu,-28.69,115.04,2009,1,6,21,g042,2.367
ER09,Eradu,-28.69,115.04,2009,1,1,11,g062,2.822
ER09,Eradu,-28.69,115.04,2009,2,7,31,g062,2.314
ER09,Eradu,-28.69,115.04,2009,1,1,19,g099,3.21
ER09,Eradu,-28.69,115.04,2009,2,12,15,g088,3.333
ER09,Eradu,-28.69,115.04,2009,1,3,33,g088,2.081
ER09,Eradu,-28.69,115.04,2009,2,12,23,g154,2.083
ER09,Eradu,-28.69,115.04,2009,1,1,13,g053,2.67
ER09,Eradu,-28.69,115.04,2009,2,11,28,g053,2.723
ER09,Eradu,-28.69,115.04,2009,2,10,11,g019,2.5
ER09,Eradu,-28.69,115.04,2009,1,1,14,g149,1.922
ER09,Eradu,-28.69,115.04,2009,2,12,34,g149,1.905
ER09,Eradu,-28.69,115.04,2009,2,8,16,g038,2.869
ER09,Eradu,-28.69,115.04,2009,1,2,33,g038,2.267
ER09,Eradu,-28.69,115.04,2009,1,2,11,g132,2.661
ER09,Eradu,-28.69,115.04,2009,2,11,13,g132,2.415
ER09,Eradu,-28.69,115.04,2009,2,11,7,g169,2.263
ER09,Eradu,-28.69,115.04,2009,1,6,8,g169,2.036
ER09,Eradu,-28.69,115.04,2009,1,4,32,g103,2.703
ER09,Eradu,-28.69,115.04,2009,2,9,23,g103,2.254
ER09,Eradu,-28.69,115.04,2009,2,9,31,g118,3.004
ER09,Eradu,-28.69,115.04,2009,2,8,2,g081,2.973
ER09,Eradu,-28.69,115.04,2009,1,5,23,g027,2.472
ER09,Eradu,-28.69,115.04,2009,2,10,16,g152,2.055
ER09,Eradu,-28.69,115.04,2009,1,6,26,g152,1.07
ER09,Eradu,-28.69,115.04,2009,1,2,21,g070,2.841
ER09,Eradu,-28.69,115.04,2009,2,12,32,g070,2.21
ER09,Eradu,-28.69,115.04,2009,2,8,3,g057,2.777
ER09,Eradu,-28.69,115.04,2009,1,2,25,g057,2.519
ER09,Eradu,-28.69,115.04,2009,1,6,16,g171,2.803
ER09,Eradu,-28.69,115.04,2009,1,4,22,g097,2.642
ER09,Eradu,-28.69,115.04,2009,2,9,5,g097,2.055
ER09,Eradu,-28.69,115.04,2009,1,4,12,g116,1.581
ER09,Eradu,-28.69,115.04,2009,2,7,10,g116,1.383
ER09,Eradu,-28.69,115.04,2009,1,3,23,g106,2.642
ER09,Eradu,-28.69,115.04,2009,2,8,6,g106,2.348
ER09,Eradu,-28.69,115.04,2009,1,1,9,g087,2.339
ER09,Eradu,-28.69,115.04,2009,2,9,15,g087,1.951
ER09,Eradu,-28.69,115.04,2009,1,5,13,g034,3.116
ER09,Eradu,-28.69,115.04,2009,1,5,5,g069,2.699
ER09,Eradu,-28.69,115.04,2009,2,12,13,g069,2.557
ER09,Eradu,-28.69,115.04,2009,1,3,26,g069,2.519
ER09,Eradu,-28.69,115.04,2009,2,12,21,g069,2.765
ER09,Eradu,-28.69,115.04,2009,1,1,33,g078,2.241
ER09,Eradu,-28.69,115.04,2009,2,11,12,g078,1.098
ER09,Eradu,-28.69,115.04,2009,2,7,25,g029,2.699
ER09,Eradu,-28.69,115.04,2009,1,3,18,g018,2.348
ER09,Eradu,-28.69,115.04,2009,2,12,3,g018,2.318
ER09,Eradu,-28.69,115.04,2009,1,3,22,g091,2.907
ER09,Eradu,-28.69,115.04,2009,2,10,23,g091,2.831
ER09,Eradu,-28.69,115.04,2009,1,5,14,g172,3.295
ER09,Eradu,-28.69,115.04,2009,2,12,5,g172,2.689
ER09,Eradu,-28.69,115.04,2009,1,3,29,g020,2.188
ER09,Eradu,-28.69,115.04,2009,2,9,17,g020,2.528
ER09,Eradu,-28.69,115.04,2009,1,5,32,g155,3.153
ER09,Eradu,-28.69,115.04,2009,2,8,9,g155,2.197
ER09,Eradu,-28.69,115.04,2009,2,7,28,g022,2.337
ER09,Eradu,-28.69,115.04,2009,1,2,13,g156,3.049
ER09,Eradu,-28.69,115.04,2009,2,12,4,g156,2.519
ER09,Eradu,-28.69,115.04,2009,1,3,21,g140,2.775
ER09,Eradu,-28.69,115.04,2009,1,3,3,g140,2.642
ER09,Eradu,-28.69,115.04,2009,2,7,22,g140,2.5
ER09,Eradu,-28.69,115.04,2009,2,9,32,g140,2.008
ER09,Eradu,-28.69,115.04,2009,1,2,28,g137,2.644
ER09,Eradu,-28.69,115.04,2009,1,5,28,g173,3.131
ER09,Eradu,-28.69,115.04,2009,2,9,3,g173,2.714
ER09,Eradu,-28.69,115.04,2009,1,6,22,g025,2.604
ER09,Eradu,-28.69,115.04,2009,1,3,17,g093,2.396
ER09,Eradu,-28.69,115.04,2009,2,10,10,g093,2.765
ER09,Eradu,-28.69,115.04,2009,1,1,16,g093,1.941
ER09,Eradu,-28.69,115.04,2009,1,4,6,g005,2.68
ER09,Eradu,-28.69,115.04,2009,2,10,26,g005,2.699
ER09,Eradu,-28.69,115.04,2009,1,1,26,g052,2.453
ER09,Eradu,-28.69,115.04,2009,2,7,8,g052,2.064
ER09,Eradu,-28.69,115.04,2009,2,7,15,g157,2.869
ER09,Eradu,-28.69,115.04,2009,1,6,32,g157,2.54
ER09,Eradu,-28.69,115.04,2009,1,1,18,g055,3.438
ER09,Eradu,-28.69,115.04,2009,2,12,25,g055,3.362
ER09,Eradu,-28.69,115.04,2009,2,11,6,g158,2.491
ER09,Eradu,-28.69,115.04,2009,2,9,6,g084,2.188
ER09,Eradu,-28.69,115.04,2009,2,7,13,g126,2.67
ER09,Eradu,-28.69,115.04,2009,1,6,9,g126,1.989
ER09,Eradu,-28.69,115.04,2009,1,4,21,g074,2.348
ER09,Eradu,-28.69,115.04,2009,2,11,3,g074,1.987
ER09,Eradu,-28.69,115.04,2009,1,5,33,g060,2.492
ER09,Eradu,-28.69,115.04,2009,2,11,22,g060,2.396
ER09,Eradu,-28.69,115.04,2009,1,5,22,g127,3.456
ER09,Eradu,-28.69,115.04,2009,2,11,26,g127,2.206
ER09,Eradu,-28.69,115.04,2009,1,4,10,g015,2.093
ER09,Eradu,-28.69,115.04,2009,2,8,21,g153,2.595
ER09,Eradu,-28.69,115.04,2009,1,6,33,g153,2.1
ER09,Eradu,-28.69,115.04,2009,2,7,30,g001,2.352
ER09,Eradu,-28.69,115.04,2009,1,6,7,g001,2.301
ER09,Eradu,-28.69,115.04,2009,1,6,34,g100,2.572
ER09,Eradu,-28.69,115.04,2009,1,3,15,g090,2.907
ER09,Eradu,-28.69,115.04,2009,1,5,9,g010,2.85
ER09,Eradu,-28.69,115.04,2009,2,12,8,g010,3.03
ER09,Eradu,-28.69,115.04,2009,1,4,16,g104,2.964
ER09,Eradu,-28.69,115.04,2009,2,8,8,g104,2.396
ER09,Eradu,-28.69,115.04,2009,2,8,29,g112,3.072
ER09,Eradu,-28.69,115.04,2009,1,6,3,g112,2.417
ER09,Eradu,-28.69,115.04,2009,1,6,2,g023,2.025
ER09,Eradu,-28.69,115.04,2009,2,10,17,g056,2.386
ER09,Eradu,-28.69,115.04,2009,1,2,34,g056,3.348
ER09,Eradu,-28.69,115.04,2009,2,9,20,g031,2.263
ER09,Eradu,-28.69,115.04,2009,2,10,28,g031,3.036
ER09,Eradu,-28.69,115.04,2009,1,1,25,g083,2.936
ER09,Eradu,-28.69,115.04,2009,2,7,11,g083,2.358
ER09,Eradu,-28.69,115.04,2009,2,8,12,g107,2.405
ER09,Eradu,-28.69,115.04,2009,1,3,11,g107,2.292
ER09,Eradu,-28.69,115.04,2009,1,6,18,g151,2.727
ER09,Eradu,-28.69,115.04,2009,2,11,5,g151,2.888
ER09,Eradu,-28.69,115.04,2009,1,4,11,g133,2.434
ER09,Eradu,-28.69,115.04,2009,2,12,18,g133,2.055
ER09,Eradu,-28.69,115.04,2009,2,11,23,g143,2.273
ER09,Eradu,-28.69,115.04,2009,2,10,25,g109,2.235
ER09,Eradu,-28.69,115.04,2009,1,6,17,g109,2.074
ER09,Eradu,-28.69,115.04,2009,1,6,29,g111,2.964
ER09,Eradu,-28.69,115.04,2009,1,5,19,g076,3.693
ER09,Eradu,-28.69,115.04,2009,2,12,26,g098,3.125
ER09,Eradu,-28.69,115.04,2009,1,2,7,g098,2.775
ER09,Eradu,-28.69,115.04,2009,2,10,14,g174,2.633
ER09,Eradu,-28.69,115.04,2009,1,4,33,g174,1.881
ER09,Eradu,-28.69,115.04,2009,1,6,23,g061,1.411
ER09,Eradu,-28.69,115.04,2009,2,10,29,g061,0.869
ER09,Eradu,-28.69,115.04,2009,1,5,10,g130,2.869
ER09,Eradu,-28.69,115.04,2009,1,4,28,g130,2.483
ER09,Eradu,-28.69,115.04,2009,2,7,17,g130,2.453
ER09,Eradu,-28.69,115.04,2009,2,7,29,g130,2.201
ER09,Eradu,-28.69,115.04,2009,1,2,18,g146,2.794
ER09,Eradu,-28.69,115.04,2009,1,1,32,g159,2.352
ER09,Eradu,-28.69,115.04,2009,2,10,5,g159,1.97
ER09,Eradu,-28.69,115.04,2009,2,9,28,g175,2.756
ER09,Eradu,-28.69,115.04,2009,1,3,7,g175,2.301
ER09,Eradu,-28.69,115.04,2009,1,4,29,g176,2.691
ER09,Eradu,-28.69,115.04,2009,2,12,22,g176,2.547
ER09,Eradu,-28.69,115.04,2009,1,3,14,g117,2.453
ER09,Eradu,-28.69,115.04,2009,2,7,32,g117,2.326
ER09,Eradu,-28.69,115.04,2009,1,4,23,g012,2.898
ER09,Eradu,-28.69,115.04,2009,2,7,4,g012,1.951
ER09,Eradu,-28.69,115.04,2009,1,5,25,g134,3.002
ER09,Eradu,-28.69,115.04,2009,2,10,4,g134,2.169
ER09,Eradu,-28.69,115.04,2009,2,10,2,g115,3.142
ER09,Eradu,-28.69,115.04,2009,1,2,14,g115,2.547
ER09,Eradu,-28.69,115.04,2009,2,8,33,g178,3.254
ER09,Eradu,-28.69,115.04,2009,1,3,8,g178,2.206
ER09,Eradu,-28.69,115.04,2009,2,8,17,g110,3.116
ER09,Eradu,-28.69,115.04,2009,2,11,17,g110,3.049
ER09,Eradu,-28.69,115.04,2009,1,1,31,g110,3.032
ER09,Eradu,-28.69,115.04,2009,1,1,6,g110,3.873
ER09,Eradu,-28.69,115.04,2009,1,5,26,g014,2.973
ER09,Eradu,-28.69,115.04,2009,1,3,10,g024,2.311
ER09,Eradu,-28.69,115.04,2009,2,10,13,g024,3.229
ER09,Eradu,-28.69,115.04,2009,1,1,20,g017,3.144
ER09,Eradu,-28.69,115.04,2009,1,5,11,g071,3.097
ER09,Eradu,-28.69,115.04,2009,2,9,14,g071,2.803
ER09,Eradu,-28.69,115.04,2009,2,12,30,g094,1.619
ER09,Eradu,-28.69,115.04,2009,1,6,4,g094,2.036
ER09,Eradu,-28.69,115.04,2009,1,1,28,g121,3.231
ER09,Eradu,-28.69,115.04,2009,2,9,16,g121,3.134
ER09,Eradu,-28.69,115.04,2009,1,4,15,g179,1.78
ER09,Eradu,-28.69,115.04,2009,2,9,34,g179,1.426
ER09,Eradu,-28.69,115.04,2009,2,12,19,g180,2.188
ER09,Eradu,-28.69,115.04,2009,1,3,31,g180,2.038
ER09,Eradu,-28.69,115.04,2009,1,2,32,g119,3.341
ER09,Eradu,-28.69,115.04,2009,2,7,2,g119,2.943
ER09,Eradu,-28.69,115.04,2009,1,5,21,g013,3.239
ER09,Eradu,-28.69,115.04,2009,2,10,34,g013,2.938
ER09,Eradu,-28.69,115.04,2009,2,9,30,g193,2.364
ER09,Eradu,-28.69,115.04,2009,1,2,31,g193,3.583
ER09,Eradu,-28.69,115.04,2009,1,4,3,g144,3.148
ER09,Eradu,-28.69,115.04,2009,2,8,18,g144,2.822
ER09,Eradu,-28.69,115.04,2009,2,10,3,g105,2.583
ER09,Eradu,-28.69,115.04,2009,1,3,30,g105,2.29
ER09,Eradu,-28.69,115.04,2009,2,8,32,g040,2.739
ER09,Eradu,-28.69,115.04,2009,1,1,7,g040,2.661
ER09,Eradu,-28.69,115.04,2009,2,11,14,g131,2.813
ER09,Eradu,-28.69,115.04,2009,1,6,6,g131,2.027
ER09,Eradu,-28.69,115.04,2009,1,3,2,g124,2.847
ER09,Eradu,-28.69,115.04,2009,1,2,17,g089,3.078
ER09,Eradu,-28.69,115.04,2009,2,7,9,g089,1.989
ER09,Eradu,-28.69,115.04,2009,1,5,30,g128,3.051
ER09,Eradu,-28.69,115.04,2009,2,10,8,g128,1.676
ER09,Eradu,-28.69,115.04,2009,1,5,31,g041,2.462
ER09,Eradu,-28.69,115.04,2009,2,9,21,g041,2.045
ER09,Eradu,-28.69,115.04,2009,2,10,21,g125,2.907
ER09,Eradu,-28.69,115.04,2009,2,10,30,g002,2.587
ER09,Eradu,-28.69,115.04,2009,1,1,3,g002,3.316
ER09,Eradu,-28.69,115.04,2009,2,11,18,g063,2.547
ER09,Eradu,-28.69,115.04,2009,1,3,28,g063,2.413
ER09,Eradu,-28.69,115.04,2009,1,3,5,g054,2.131
ER09,Eradu,-28.69,115.04,2009,2,8,30,g054,2.61
ER09,Eradu,-28.69,115.04,2009,1,3,25,g079,2.415
ER09,Eradu,-28.69,115.04,2009,2,12,10,g079,1.951
ER09,Eradu,-28.69,115.04,2009,1,4,34,g135,2.75
ER09,Eradu,-28.69,115.04,2009,2,12,12,g135,2.367
ER09,Eradu,-28.69,115.04,2009,1,4,5,g141,3.409
ER09,Eradu,-28.69,115.04,2009,2,7,21,g141,2.5
ER09,Eradu,-28.69,115.04,2009,2,12,20,g035,1.742
ER09,Eradu,-28.69,115.04,2009,2,11,4,g035,1.477
ER09,Eradu,-28.69,115.04,2009,2,12,7,g181,2.718
ER09,Eradu,-28.69,115.04,2009,1,2,23,g181,3.485
ER09,Eradu,-28.69,115.04,2009,1,1,8,g182,3.314
ER09,Eradu,-28.69,115.04,2009,2,12,14,g182,3.182
ER09,Eradu,-28.69,115.04,2009,1,1,10,g183,3.049
ER09,Eradu,-28.69,115.04,2009,2,8,26,g184,2.348
ER09,Eradu,-28.69,115.04,2009,1,1,4,g185,3.54
ER09,Eradu,-28.69,115.04,2009,2,7,16,g185,1.903
ER09,Eradu,-28.69,115.04,2009,1,6,13,g096,2.633
ER09,Eradu,-28.69,115.04,2009,2,10,12,g096,3.286
ER09,Eradu,-28.69,115.04,2009,1,2,2,g186,2.945
ER09,Eradu,-28.69,115.04,2009,2,7,19,g186,2.708
ER09,Eradu,-28.69,115.04,2009,1,2,3,g160,3.191
ER09,Eradu,-28.69,115.04,2009,2,11,21,g160,2.784
ER09,Eradu,-28.69,115.04,2009,1,1,17,g011,3.229
ER09,Eradu,-28.69,115.04,2009,2,11,15,g011,3.267
ER09,Eradu,-28.69,115.04,2009,2,7,5,g138,2.519
ER09,Eradu,-28.69,115.04,2009,2,11,20,g138,2.396
ER09,Eradu,-28.69,115.04,2009,2,8,31,g161,3.182
ER09,Eradu,-28.69,115.04,2009,1,2,9,g161,2.33
ER09,Eradu,-28.69,115.04,2009,1,2,22,g085,2.992
ER09,Eradu,-28.69,115.04,2009,2,11,10,g085,1.818
ER09,Eradu,-28.69,115.04,2009,1,5,2,g039,2.339
ER09,Eradu,-28.69,115.04,2009,2,9,26,g039,2.131
ER09,Eradu,-28.69,115.04,2009,1,2,4,g075,2.608
ER09,Eradu,-28.69,115.04,2009,2,9,18,g075,2.509
ER09,Eradu,-28.69,115.04,2009,1,1,5,g162,3.049
ER09,Eradu,-28.69,115.04,2009,2,12,29,g162,2.214
ER09,Eradu,-28.69,115.04,2009,1,4,26,g114,2.481
ER09,Eradu,-28.69,115.04,2009,2,9,2,g114,2.023
ER09,Eradu,-28.69,115.04,2009,1,2,10,g122,2.131
ER09,Eradu,-28.69,115.04,2009,2,7,12,g122,2.121
ER09,Eradu,-28.69,115.04,2009,2,9,29,g129,2.752
ER09,Eradu,-28.69,115.04,2009,1,5,18,g129,2.292
ER09,Eradu,-28.69,115.04,2009,1,3,20,g102,2.254
ER09,Eradu,-28.69,115.04,2009,1,3,9,g102,1.468
ER09,Eradu,-28.69,115.04,2009,1,4,25,g051,2.263
ER09,Eradu,-28.69,115.04,2009,2,11,8,g051,1.828
ER09,Eradu,-28.69,115.04,2009,1,1,22,g148,2.358
ER09,Eradu,-28.69,115.04,2009,2,7,6,g148,2.32
ER09,Eradu,-28.69,115.04,2009,2,8,5,g095,2.263
ER09,Eradu,-28.69,115.04,2009,1,6,31,g095,1.689
ER09,Eradu,-28.69,115.04,2009,2,8,14,g113,2.85
ER09,Eradu,-28.69,115.04,2009,1,4,9,g113,2.112
ER09,Eradu,-28.69,115.04,2009,1,5,15,g044,3.002
ER09,Eradu,-28.69,115.04,2009,2,11,16,g044,2.869
ER09,Eradu,-28.69,115.04,2009,1,6,5,g163,1.79
ER09,Eradu,-28.69,115.04,2009,2,10,18,g163,1.79
ER09,Eradu,-28.69,115.04,2009,1,4,18,g187,2.027
ER09,Eradu,-28.69,115.04,2009,2,10,19,g187,1.884
ER09,Eradu,-28.69,115.04,2009,2,8,34,g188,2.295
ER09,Eradu,-28.69,115.04,2009,1,3,4,g188,1.953
ER09,Eradu,-28.69,115.04,2009,1,2,12,g037,2.254
ER09,Eradu,-28.69,115.04,2009,2,10,32,g037,1.807
ER09,Eradu,-28.69,115.04,2009,2,8,7,g189,2.794
ER09,Eradu,-28.69,115.04,2009,1,2,15,g189,3.807
ER09,Eradu,-28.69,115.04,2009,1,2,26,g016,3.04
ER09,Eradu,-28.69,115.04,2009,2,10,15,g016,2.737
ER09,Eradu,-28.69,115.04,2009,1,5,8,g016,2.652
ER09,Eradu,-28.69,115.04,2009,2,9,10,g092,0.805
ER09,Eradu,-28.69,115.04,2009,1,2,6,g086,1.468
ER09,Eradu,-28.69,115.04,2009,2,7,33,g086,1.405
ER09,Eradu,-28.69,115.04,2009,2,9,22,g190,2.907
ER09,Eradu,-28.69,115.04,2009,1,6,28,g190,2.608
ER09,Eradu,-28.69,115.04,2009,2,8,15,g191,2.718
ER09,Eradu,-28.69,115.04,2009,1,6,10,g191,2.206
ER09,Eradu,-28.69,115.04,2009,1,1,21,g194,2.879
ER09,Eradu,-28.69,115.04,2009,2,9,7,g194,2.472
ER09,Eradu,-28.69,115.04,2009,1,3,16,g021,2.083
ER09,Eradu,-28.69,115.04,2009,2,11,25,g021,1.96
ER09,Eradu,-28.69,115.04,2009,1,5,34,g139,2.731
ER09,Eradu,-28.69,115.04,2009,2,8,23,g139,2.917
ER09,Eradu,-28.69,115.04,2009,2,8,25,g043,2.718
ER09,Eradu,-28.69,115.04,2009,1,1,23,g043,2.614
ER09,Eradu,-28.69,115.04,2009,2,9,12,g030,2.216
ER09,Eradu,-28.69,115.04,2009,2,10,9,g066,2.642
ER09,Eradu,-28.69,115.04,2009,1,4,13,g066,2.528
ER09,Eradu,-28.69,115.04,2009,2,7,26,g049,1.903
ER09,Eradu,-28.69,115.04,2009,1,6,11,g049,1.402
ER09,Eradu,-28.69,115.04,2009,2,9,33,g036,2.072
ER09,Eradu,-28.69,115.04,2009,1,2,19,g036,2.945
ER09,Eradu,-28.69,115.04,2009,2,12,9,g032,2.519
ER09,Eradu,-28.69,115.04,2009,1,5,16,g032,1.487
ER09,Eradu,-28.69,115.04,2009,1,4,31,g068,2.813
ER09,Eradu,-28.69,115.04,2009,2,7,7,g068,2.528
ER09,Eradu,-28.69,115.04,2009,1,2,29,g048,3.081
ER09,Eradu,-28.69,115.04,2009,2,9,8,g048,1.667
ER09,Eradu,-28.69,115.04,2009,1,3,34,g150,2.009
ER09,Eradu,-28.69,115.04,2009,2,11,9,g150,1.525
ER09,Eradu,-28.69,115.04,2009,1,1,29,g067,2.241
ER09,Eradu,-28.69,115.04,2009,2,8,13,g067,2.074
